ztf_id,label,redshift,total_span,n_detections,g_peak,g_duration,g_nobs,g_wmean,g_rise,g_time_to_peak,g_fall,g_stability,g_skew,g_kurt,g_asymmetry,r_peak,r_duration,r_nobs,r_wmean,r_rise,r_time_to_peak,r_fall,r_stability,r_skew,r_kurt,r_asymmetry,peak_color,duration_ratio,abs_mag_g
ZTF18acbwfza,LRN,0.0039,129.73526620026678,15,18.95949,5.969780100043863,3,19.107318333333332,5.416784585916674,5.969780100043863,0.0,0.22783599999999993,0.04974958408556842,-1.5000000000000064,59.69780100043863,18.483402,129.69237270019948,12,19.404637666666666,9.860233475426949,6.0173957999795675,-2.419647956515097,0.2077875454545451,-0.9621859336665312,-0.3018292648334855,0.048654917516858395,0.4760879999999972,0.046030309845928825,-12.15594910865953
ZTF18acbxsge,SN Ia,0.034,67.87307869968936,18,16.560738,63.88348379964009,7,18.32341428571429,149.56644494582062,14.985867999959737,-45.10029041862726,0.9977291666666664,-0.32620329840240714,-1.5503409044216534,0.30647441096826855,16.812254,64.86243059998378,11,17.614370454545455,121.59658984734777,12.002361200284213,-28.934965440882962,0.34312060000000033,0.26031389037142816,-1.2794917286419334,0.22705912679623588,-0.25151599999999874,0.9849073370934709,-19.256772658738306
ZTF18aaklpdo,SN Ia,0.046,27.022175999823958,21,17.227959,27.022175999823958,13,17.665962999999998,84.4820273214517,11.029432899784297,-50.28142068076388,0.2317769166666667,0.9508868448111253,-0.6082121595755021,0.6896523523695535,17.160463,19.99663189984858,8,17.578693875,72.36565518331943,6.992986099794507,-57.27144988999002,0.1937514285714284,0.16191476710326672,-0.10663256210644523,0.5377711918118708,0.06749599999999845,1.3513363718031224,-19.2459462319349
ZTF18acbzvpg,SN IIb,0.026,70.91030089976266,21,18.849108,64.98015049984679,7,19.645469,25.309407574701073,5.997939900029451,-3.856060628157117,0.4157306666666667,0.14281043236345864,-1.3996910001858158,0.10169065959097888,18.536182,70.91030089976266,14,19.403242285714285,14.723316043098228,16.985092599876225,-5.2720564053857135,0.22070692307692305,-0.20952400502857466,-1.2726679706361874,0.31497500214407137,0.3129260000000009,0.9163711008884504,-16.385874813381122
ZTF18acclexy,SN Ia,0.08,38.890370399691164,17,18.556023,11.856134299654514,6,18.79451483333333,18.588566566123063,8.877534699626267,-0.07129551227994049,0.1246608000000002,0.4854590978023122,-1.3540062308001652,2.9804390961249303,18.648844,36.022882000077516,11,19.098045363636363,18.672796813802623,6.05283570010215,-6.591352618293776,0.17209609999999992,0.05278698448538125,-1.7317152173932553,0.20196284114873475,-0.09282100000000071,0.3291278665496281,-19.119543008486747
ZTF18accmkud,SN II,0.04,64.7847799998708,15,19.346323,57.896435199771076,4,19.6462045,0.0,0.0,-1.5489472388274752,0.24451133333333294,0.5610449912394833,-1.1737477921194743,0.0,18.846716,64.7847799998708,11,18.926026545454544,1.1502555751541947,24.95292819989845,-0.8966064227242195,0.06358520000000034,-0.288700772441369,-0.7955709421677226,0.6264566439242418,0.499607000000001,0.8936734090921746,-16.82409303016684
ZTF18accndxn,SN Ia,0.032,66.97980319987983,29,17.3084,66.97980319987983,13,18.44354523076923,80.92857964083562,9.980659699998796,-19.389383668868483,0.3992221666666674,0.42459110808987033,-1.388632496575255,0.17510192411960765,17.1889,61.89916669996455,16,18.0671226875,65.70606745654091,5.009004699997604,-19.842204613144638,0.1717967333333334,0.2038571322573653,-1.4342064951194198,0.08804694034797289,0.11949999999999861,1.0820792390395488,-18.37746596512656
ZTF18accwjiu,SN Ia,0.03282,87.89952549990267,43,18.959152,21.046643499750644,4,19.299395999999998,0.0,0.0,-7.30962503044526,0.3225443333333331,0.860725384312264,-0.9335125879649251,0.0,16.999847,87.89952549990267,39,18.3943052051282,93.6346695298466,15.875382000114769,-20.782530124238928,0.1737392631578948,0.08597924942427401,-1.2715783087794725,0.22041750486295641,1.9593050000000005,0.23943978514166098,-16.7816569571124
ZTF18acbxmvy,SN Ia,0.05,65.92090279981494,13,17.94451,61.957997700199485,5,18.8318604,32.46621186024945,12.043796299956739,-12.430598855060735,0.98056725,1.1566531870426635,-0.2508943851655445,0.24128997283522935,18.073566,65.8915392998606,8,18.87966475,37.89808656027824,8.956979100126773,-8.707495538963139,0.4459367142857147,0.4158657779578206,-0.8004593456777709,0.1573205987488887,-0.1290559999999985,0.9403027817917522,-18.71045609520712
ZTF18accrorf,SN Ia,0.04,68.92739580012858,12,17.495975,19.034085600171238,3,18.191908333333334,63.32033265792861,13.038842599838972,-29.490163866117125,1.043899999999999,0.6739756457486523,-1.4999999999999998,2.1748647384461877,17.601227,49.783310200087726,9,18.598608555555558,0.0,0.0,-15.756420726270969,0.29020499999999894,0.3985095714630628,-0.8665255061915809,0.0,-0.10525200000000012,0.3823386898876342,-18.67444103016684
ZTF18accnlji,SN Ia,0.09,44.95012729987502,15,19.540789,5.955786999780685,4,19.81675425,0.0,0.0,-9.882924228687191,0.1762923333333338,-0.06729397382077987,-1.8037220916503895,0.0,18.702751,44.95012729987502,11,19.21657463636364,10.494411429821584,11.902384200133383,-7.350687892403461,0.19596780000000003,0.6316097960115865,-1.0382062400820447,0.3601572477796959,0.838038000000001,0.132497667026568,-18.390539620723654
ZTF18acebssa,SN II,0.0296,85.79575229994953,21,17.296381,40.84300919994712,6,17.97038033333333,18.231916192851354,6.0595253999345005,-27.00105521305235,0.3482545999999999,0.37866217551252923,-1.5423574049157578,0.17420697233128507,17.35683,85.75320600019768,15,18.202110199999996,26.704317447508622,12.982372600119561,-13.720469371318536,0.18941835714285737,0.685576496422551,-0.7989036282271598,0.17840076846097552,-0.06044899999999842,0.47628550703810385,-18.220193628821722
ZTF18aceqrrs,SN Ic,0.0848,92.90837970003486,18,20.062893,39.92386580025777,4,20.312064250000002,0.5283827148551156,8.948391200043261,-0.9401903035930328,0.2451833333333345,0.11517243240693664,-1.7922572620575923,0.2888863307353906,18.819538,81.87254629982635,14,19.352202357142858,12.978005237072747,10.034155099652708,-2.1743066364224344,0.24737015384615327,-0.3575018704565169,-0.42706617994895124,0.13967677911512658,1.2433549999999975,0.4876343488090885,-17.739202334810596
ZTF18acefuhk,SN II,0.057,63.93475690018386,31,18.727438,57.086192100308836,10,19.444572899999997,7.034020859424177,34.08766200020909,-6.627255906756775,0.2424164444444447,0.06808555964380832,-1.414439026507353,1.4821669842309295,18.491072,63.93475690018386,21,18.994445428571428,9.13061090339049,35.011608799919486,-7.208110667454908,0.1407148000000001,1.2377474538594508,0.48115606316610826,1.2105047721136366,0.2363660000000003,0.8928819763784019,-18.21205235188949
ZTF18acfwmqj,SN Ia,0.053,58.95826390013099,24,18.189663,19.014849500264972,6,18.68666083333333,39.302689958345425,10.02479170029983,-20.36693938140539,0.3876480000000001,1.0628732334005373,-0.12032141365465776,1.1150975803891603,18.145279,58.95826390013099,18,18.92551177777778,25.167541927799267,16.152696799952537,-10.532497937055679,0.20889447058823513,0.5504934644067316,-0.830652834862954,0.37735037506103264,0.04438400000000087,0.32251372822771884,-18.59183242153097
ZTF18acnbeuu,SN Ia,0.102,42.95299769984558,26,18.684122,30.938182899728417,9,19.131652000000003,13.224507309381584,12.971504699904472,-11.91993713211487,0.23689424999999975,0.3138307019514773,-1.420398692194197,0.7219756794014143,18.639841,42.9220833000727,17,19.07946288235294,12.027967895231527,18.004560200031847,-8.814849172623925,0.18218599999999996,0.5220138877454155,-1.25223344782405,0.7225662088380818,0.044280999999998016,0.7207987245967629,-19.51899493233662
ZTF18aceyjco,SN Ia,0.08329,39.064050999935716,10,18.654367,32.006608800031245,4,19.231583,16.69208926721216,7.980613499879837,-10.6535255173583,0.6655359999999995,0.7541153762806175,-0.9270256332017133,0.3321657812789776,18.695301,39.0275925998576,6,19.144912666666663,19.248478879738357,8.02721059974283,-6.782371060837655,0.35286839999999986,0.18515267075449054,-1.7671044202112156,0.2589390866123234,-0.040934000000000026,0.8201020526218168,-19.10871338395107
ZTF18aceynvm,SN Ia,0.054,53.96873840037733,17,17.999588,18.003993100021034,4,18.46576225,52.84802599641449,9.022152800112963,-5.465753687739279,0.5389156666666667,1.085181889767596,-0.723141277210587,1.0044882227760499,17.971712,53.92743050027639,13,18.636825307692305,33.850672071416305,15.001018499955535,-13.43678013918943,0.2980544166666664,0.7067019385552362,-0.820130916205958,0.3853686412154269,0.027875999999999124,0.3338559418277635,-18.822496872641874
ZTF18achtnvk,SN II,0.04,68.87304400000721,33,19.034178,27.996666599996388,8,19.393319625,0.7491918338771482,3.0770254000090063,-5.250933175167795,0.16904557142857207,0.47322372313394184,-1.672372158844916,0.12347791749146711,18.813484,55.91916669998318,24,19.084299125,3.89071583268443,17.9974768999964,-3.85573556325393,0.06837778260869536,0.8859586899889863,0.018217725491127545,0.4745958578038544,0.22069400000000172,0.5006631581297296,-17.13623803016684
ZTF18acnmifq,SN IIb,0.073,49.98187500005588,26,18.77831,36.981886599678546,8,19.286054125,7.551318727848581,7.1514121000654995,-7.177778293337675,0.24093328571428582,0.5744972589569094,-0.7023056620693091,0.23973511048770832,18.796564,49.8673379002139,18,19.21042322222222,16.43557160996711,6.955578700173646,-3.9140447714418154,0.1416125882352943,0.38154475378585173,-1.2054070328199145,0.1620902715208917,-0.018253999999998882,0.7416053905600587,-18.698420374129302
ZTF18acnbgpw,SN Ia-91T,0.055,85.0205207997933,21,17.617193,73.96732639987022,10,19.1657549,32.465504597919775,12.990219899918884,-13.697884742738047,0.4175615555555557,-0.07429573465124101,-1.6166108509295287,0.21303437708919906,17.774101,84.98227999964729,11,19.09777718181818,34.53101714717875,9.938298599794507,-9.62770356509355,0.36131020000000047,0.32417275095686143,-0.9947572673692426,0.13243298682196522,-0.15690800000000138,0.8703852897354273,-19.244736520998245
ZTF18acdvvgx,SN II,0.02094,215.72988429991528,50,17.882624,71.93998839985579,14,18.528559357142857,0.0,0.0,-7.106814862957744,0.11015238461538465,0.029282992191951216,-0.8683304160955565,0.0,17.361933,215.72988429991528,36,18.166230083333335,6.827462491546488,12.994027799926698,-5.076794057963509,0.09317199999999966,0.8681473419755141,-1.1203330542761099,0.06409338744637622,0.5206909999999993,0.33347252112666176,-16.882375460241143
ZTF18acnncve,SN Ib,0.0445,47.95804399996996,10,19.032848,25.037476900033653,3,19.483047333333335,19.434710525129876,2.0352431000210345,-6.949177214194488,0.675298999999999,0.6315395437022515,-1.4999999999999882,0.08848023708114462,18.676083,47.95804399996996,7,19.290229142857143,8.71955666647782,16.981157400179654,-7.32617350739522,0.3710636666666674,0.534717313204622,-1.089237419814158,0.5481879964106724,0.3567650000000029,0.5220704351505524,-17.369068128431685
ZTF18acnnxor,SN Ia,0.08,47.97722219955176,14,18.580376,13.977986100129783,3,19.39195866666667,0.0,0.0,-18.84275671508851,0.6765619999999988,-0.5944048957223977,-1.4999999999999951,0.0,18.508894,47.97722219955176,11,19.421709454545454,15.449085190683933,3.0325462999753654,-6.9606070485293765,0.2135974000000001,-0.19401956967937908,-1.283341326761619,0.06747287057428636,0.0714819999999996,0.29134629849954874,-19.095190008486746
ZTF18acnbenl,SN Ia,0.065,39.99737270036712,13,18.185747,32.06539360014722,6,18.845981666666663,17.110642543632824,10.019583400338888,-19.14474156881264,0.4273029999999999,0.6188119357843207,-0.78638525589419,0.4544892344408372,18.235025,39.91509260004386,7,18.655280285714284,21.01331332368699,9.998692200053483,-11.480092337122263,0.30041516666666607,0.7182810822741116,-0.8310099957675767,0.33422109833964847,-0.04927800000000104,0.8033400779361334,-19.03893585674131
ZTF18acnnevs,SLSN-II,0.191,213.72923610033467,82,18.890535,201.73574070027098,35,19.588694800000003,2.4693040758395015,85.97987260017544,-2.001245155903579,0.11929447058823517,0.6037973697197342,-0.6931654594805727,0.742769019068887,18.595623,213.66840280033648,47,19.314806765957446,4.357351710681423,65.00736110005528,-1.9168744401147975,0.13257745652173902,0.5073160638877443,-1.1576810959689285,0.43728579025510966,0.29491200000000006,0.9441533612659798,-20.67474790976567
ZTF18acptgzz,SN Ia,0.09,48.813298699911684,15,19.2702,3.9762037000618875,3,19.504365000000004,482.91325227394736,0.00046289991587400436,-15.02635817860105,0.35124750000000127,-0.5676649517187828,-1.5000000000000002,0.0001164311103623767,18.890385,48.813298699911684,12,19.34494008333333,8.591763723562416,14.893680599983782,-5.633862367974115,0.204848454545455,0.816445671596986,-0.6868168033528432,0.4390875084768551,0.3798150000000007,0.08145738571175648,-18.661128620723655
ZTF18acpuxuh,SN Ia,0.099,38.855057899840176,10,18.655518,27.73129629995674,4,19.1544265,18.904624788964274,8.957708399742842,-9.897938556312928,0.5242813333333322,-0.5194800246829058,-1.2675111671532633,0.4771441904102296,18.735348,32.91991900000721,6,19.126848166666665,7.801064330127645,8.896261600311846,-7.575047596381395,0.23512320000000103,0.4017446907117421,-0.983442993991329,0.3703125403555187,-0.07982999999999763,0.8423865289568502,-19.482774046514777
ZTF18aceexmi,SN Ia,0.1,32.75829859962687,11,19.450745,3.899629699997604,3,19.581643333333336,0.0,0.0,-9.027447473663582,0.12952750000000002,-0.03886172274106642,-1.4999999999999987,0.0,18.946295,32.75829859962687,8,19.325025750000002,1.100028247047871,2.916527799796313,-4.308452779770471,0.1352579999999993,-0.20074101137996206,-1.5167718992216759,0.0977330674965466,0.5044500000000021,0.11904249813639657,-18.709371073527027
ZTF18acmyxfx,SN Ia,0.06,55.91862270003185,15,18.754702,42.805335600394756,4,19.711975499999998,0.0,0.0,-6.361389153907866,0.7242659999999989,0.3519185243233238,-1.340676796053025,0.0,18.458979,55.91862270003185,11,19.211334090909087,30.48135193493873,10.026794000063092,-6.634773710116485,0.2981123999999998,0.04724210327688511,-1.4416328901077355,0.21848756704850852,0.2957230000000024,0.7654933818741995,-18.296170325445246
ZTF18acqtjcz,SN Ia,0.06268,44.906481499783695,80,18.149967,29.833657399751246,34,18.463098411764705,21.032621338769,8.039351900108159,-18.939857529342202,0.09089548484848496,2.263972003144613,5.262253247141851,0.36887396573567416,18.102472,41.83013889985159,36,18.437218833333333,25.66483201644915,9.908148099668324,-10.471051630687729,0.12422779999999989,1.0619876216569357,-0.006305573841058454,0.3103862839159593,0.0474950000000014,0.7132096183371051,-18.995794012509794
ZTF18acqwdla,SN II,0.028,67.68469909997657,18,16.95802,67.68469909997657,7,17.920900857142858,130.38663293576332,6.955694499891251,-20.71395744081683,0.405690333333333,-0.5383078847713192,-0.9920946269937163,0.11453661303517362,16.928926,54.74267359962687,11,17.16371254545454,33.06676975619979,5.0575115997344255,-13.962665797356191,0.06858240000000002,0.6190040832919944,-0.43093043802395137,0.10179118666746773,0.02909400000000062,1.236415663491414,-18.437886230238124
ZTF18acqqyah,SN Ia,0.01706,214.7656828002073,48,15.369639,214.67865739995614,28,18.380639607142857,380.1294688772662,17.949213000014424,-35.79022777356617,0.335025148148148,-0.7029215870587706,-0.6834358169443506,0.09123806075273876,16.037428,168.77427079994231,20,18.172817799999997,499.13341194066817,7.098078700248152,-23.484545028778903,0.3941483157894738,0.09863411721089793,-1.2419095236828566,0.04390305466788378,-0.6677889999999991,1.2719868756205552,-18.950372207684552
ZTF18acqsfxh,SN Ia,0.04184,43.019814800005406,28,19.59749,29.01821759995073,8,19.872186624999998,7.013163574760677,6.986273100133985,-2.8154396240324773,0.17747042857142908,0.25672265970281133,-1.4611286143645523,0.3170974355074331,18.589064,43.019814800005406,20,19.019314249999997,17.275354300921887,12.03626159997657,-7.427121044640599,0.15829568421052617,0.6966580323805853,-1.0925212759989915,0.38847260423202096,1.008426,0.6745314394042228,-16.670584452823114
ZTF18acrcizr,SN Ia,0.045,45.78513879980892,14,17.972868,39.855185199994594,4,18.7910005,2.722352134933055,12.010162000078708,-20.444741381273797,0.7860803333333344,0.7076925484071442,-1.1188073517922654,0.43132167331485605,17.794874,45.78513879980892,10,18.456230400000003,45.40702368515779,8.870370300021023,-14.936347934658784,0.24929711111111175,0.17043435438833127,-0.8322561627701952,0.24029326636768666,0.1779939999999982,0.8704830048513673,-18.45331064240375
ZTF18acrdmmw,SN Ia,0.05,63.97546299966052,19,17.300156,60.9538888996467,9,18.543458555555556,69.33662326273962,10.968946699984372,-22.53268976926559,0.5110168749999997,0.18864057522188393,-1.2132115328051156,0.21944502118596973,17.493492,55.045173599850386,10,18.2476616,59.47976845429287,14.052835599984974,-18.38957721980837,0.38129344444444474,0.37993535933616623,-1.05903105682892,0.3428161526193288,-0.19333599999999862,1.1073430223465108,-19.35481009520712
ZTF18acrtvmm,SN II,0.02345,89.78483800031245,21,17.768167,43.76748849963769,8,18.223389375,3.7077833973914025,11.844293999951333,-13.76761129838938,0.14393642857142858,0.03188758925503548,-1.696858657646686,0.37102471057737346,17.65167,89.78483800031245,13,17.93429276923077,53.949468824803056,5.912129700183868,-4.238874909598629,0.09721425000000039,-0.08010506907543416,-1.0449769037177379,0.07048931434320697,0.11649699999999896,0.48747081884232374,-17.242663308782546
ZTF18acrlmvt,SN Ia,0.092,72.83503470011055,26,18.531523,32.74755789991468,4,18.94942825,6.807033412860267,14.80015050014481,-14.259952922679464,0.5015846666666673,0.9336567893772492,-0.8298937013523333,0.8246400257418005,18.298874,72.83503470011055,22,18.806485545454542,22.84144826111723,11.932326399721205,-6.421538530392454,0.18088876190476202,1.0226796291598683,0.6361025178286424,0.19592439700493455,0.23264899999999855,0.44961271776348827,-19.447532210254806
ZTF18acsohut,SN Ia,0.1,42.833379599731416,10,18.925701,29.831458299886435,4,19.603827499999998,15.002751372910003,13.877071799710393,-9.33482163860201,0.8302356666666668,0.4238038301797238,-1.3653100568925667,0.8697966417923542,19.05444,31.768159699626267,6,19.4493875,11.099154157985613,2.788032399956137,-5.427307196696958,0.2633355999999999,0.9127503801560753,-0.4237883781410994,0.09620497422686863,-0.1287389999999995,0.9390363993995341,-19.23441507352703
ZTF18acrxppd,SN Ia,0.03781,73.97854169970378,18,16.832544,60.965324100106955,11,17.98996890909091,112.73389809735677,14.021365799941123,-36.442505532601736,0.4909369000000002,0.2967095512478221,-1.4426421675077647,0.29868307462030935,17.177464,73.91068289987743,7,18.31798785714286,49.69847440247995,21.886909699998796,-21.86847879088388,0.6365043333333334,-0.29471738639966255,-1.3557179868354627,0.4207097708178125,-0.3449200000000019,0.8248513165910426,-19.215605460339702
ZTF18acszayr,SN II,0.021,57.950682800263166,20,17.0066,45.006145799998194,11,17.768033272727273,0.0,0.0,-31.304708305903283,0.2748744000000006,1.225449058259305,1.0669187118191577,0.0,17.177567,53.89047450013459,9,17.73462211111111,56.98391794047734,16.03755780030042,-24.65347214359209,0.35058800000000057,0.518680844883017,-1.4422506165047917,0.42368089961138133,-0.17096700000000098,0.8351410192145514,-17.764612547196627
ZTF18acuefvt,SN Ia,0.07557,41.04216440021992,14,18.675123,33.00723380036652,5,19.566546,15.827573466024877,2.993067200295627,-8.91147690324566,0.5397935,-0.27357191895798927,-1.699465734284001,0.09972181604031469,18.519838,40.976504700258374,9,18.938468444444442,10.125115204409207,9.983912100084126,-8.072266157561979,0.17926962499999988,0.5454650879333741,-0.7186548465386813,0.3221386551581359,0.15528499999999923,0.8055160888370841,-18.876740184615905
ZTF18acrgunw,SN Ia,0.09,37.97494210023433,14,18.35395,26.97173610003665,5,19.5061638,0.0,0.0,-13.651456492480015,0.4486124999999994,-0.8455151310816013,-0.657494326745601,0.0,18.299816,37.97494210023433,9,18.804071111111114,11.044205992711973,6.042615700047463,-9.2468286610233,0.1681522499999999,0.02146376501605638,-1.6047334414582024,0.1892319283073626,0.05413400000000124,0.7102508814587559,-19.577378620723653
ZTF18acsxpmp,SN Ia,0.076,36.97298609977588,10,18.597527,24.851666699629277,3,19.282631,0.0,0.0,-12.164389355829975,0.9642549999999996,0.6961300372823643,-1.4999999999999964,0.0,18.510244,36.941701400093734,7,18.930538142857145,13.172398494332294,8.085671300068498,-7.874686979961021,0.21280249999999987,0.1632628826411704,-1.7032748568688054,0.28020733524468516,0.08728299999999933,0.672726641106092,-18.96665703493099
ZTF18acsxwdi,SLSN-II,0.1193,57.991747700143605,20,18.115664,44.987303299829364,8,18.200271125,3.383011204134781,13.933009299915284,-4.5063206770015345,0.06039242857142873,1.5241012746646747,1.2785008263264865,0.44866611039213555,18.082174,46.93115740036592,12,18.428214916666665,9.404764819933176,33.947511500213295,-3.614689436527843,0.0921116363636365,0.5553469652436532,-1.2934927822938613,2.61463627098874,0.033490000000000464,0.9585807338192474,-20.427654291878742
ZTF18acsyanq,SN Ia,0.06,57.9661690001376,15,17.595844,47.89733800012618,7,18.504418285714287,23.009641639208198,5.917685199994594,-18.96529663812974,0.39781900000000014,0.3145431441802694,-1.3939355471732937,0.14096555843777833,17.608763,36.93806710001081,8,18.466221,50.328148245071546,15.933067100122571,-21.62239256879295,0.44546771428571474,0.8165115321694273,-0.890958170496646,0.7585368769439345,-0.012919000000000125,1.2966931342249948,-19.455028325445248
ZTF18acslbve,SN Ia,0.05,46.903287099674344,15,18.51948,30.899814799893647,5,19.130649,3.0503030387636003,9.925925999879837,-14.192697009637818,0.4106777499999996,0.43825031756287974,-1.747346184268156,0.4732515793577251,18.350464,46.903287099674344,10,18.787648899999997,15.419618044944714,18.94076390005648,-9.395819376889376,0.22622744444444484,0.33507684266910615,-1.3527071685174648,0.6773624742246196,0.16901600000000272,0.6587984917608939,-18.13548609520712
ZTF18acslpba,SN Ia,0.03013,37.94402780011296,13,17.119385,24.99486119998619,5,18.257869799999998,0.0,0.0,-50.65735432229489,0.6035037499999998,0.2337594854186488,-1.6087520934989614,0.0,16.849543,30.90086799999699,8,17.34601025,128.26654947550185,6.054016199894249,-52.16672380622977,0.29568928571428493,0.6817295628566634,-0.10074710488730787,0.24365325026284482,0.2698420000000006,0.8088724627408079,-18.43572673189381
ZTF18acszaiy,SN II,0.03,83.91018520016223,20,18.059214,45.006145799998194,11,18.189136454545455,6.488055144402129,24.996759299654514,-7.249178292349885,0.06715370000000007,0.5230326203457266,-1.0885210796152713,1.2492516599259638,17.911419,83.89137730002403,8,18.360011125,17.072838025296544,30.898136500269175,-6.1795063888889485,0.329266142857143,1.1303747935665531,0.15114727527227156,0.5830580661602434,0.14779500000000212,0.5364811885140585,-17.48650834712534
ZTF18acsofdh,SN Ia,0.08,35.01699069980532,12,18.197824,25.97484949976206,5,19.0591998,0.0,0.0,-15.991408652480272,0.42347724999999947,-0.09156640557718058,-1.719518269636603,0.0,18.287477,35.01699069980532,7,18.841692714285717,22.31627177185285,9.231747699901462,-12.188871823947101,0.28981250000000003,0.1734617439278127,-1.3014382490335146,0.3580244599570337,-0.08965299999999843,0.7417784618455654,-19.477742008486747
ZTF18acsyzca,SN Ia,0.01458,51.01797459973022,12,15.554136,33.08871530042961,5,17.246457399999997,0.0,0.0,-166.15859985570597,0.67206425,-0.7907726654049112,-0.6926501383540655,0.0,15.330636,51.01797459973022,7,16.77164685714286,548.0077385692082,12.05487270001322,-160.6430932674259,0.7509661666666668,-0.4476867381100167,-1.4501691509403547,0.30939201737685,0.2234999999999996,0.6485697552682654,-18.424767693436806
ZTF18acurlbj,SN Ia,0.05,41.06313659995794,16,17.447264,40.978171300143,9,18.197128333333335,30.627529214077718,10.020752300042659,-29.56625926171056,0.32582462499999965,0.7700624356501882,-0.7816016555226066,0.32369469496181763,17.573563,35.000416699796915,7,18.094132714285713,10.617071326364634,3.9937268998473883,-18.833822891747765,0.18584750000000008,-0.1821660316131116,-1.8029800745519324,0.1288021045011354,-0.1262989999999995,1.1707909551939928,-19.20770209520712
ZTF18acuqskr,SN II,0.0446,47.83586800005287,15,18.265388,31.794814799912274,6,18.676414333333334,15.004918407667093,11.04438650002703,-14.02101984704092,0.28168079999999945,0.33510592648950005,-0.9936140357247929,0.5322486042414898,18.225683,47.77991899987683,9,18.61103922222222,20.35073066279631,10.92108799982816,-7.531961340896381,0.20664799999999994,0.5718047862143154,-1.1487894000548173,0.2962950181413442,0.039705000000001434,0.6654430452256362,-18.141402367087736
ZTF18acuixmb,SN Ia,0.057,48.85208329977468,11,18.729788,24.048472200054675,3,19.397305666666668,0.0,0.0,-11.278216840611877,1.0012195000000013,0.7071067734513002,-1.4999999999999927,0.0,18.193806,48.85208329977468,8,18.876332125000005,22.23717575644704,15.036088000051677,-11.913244391256756,0.38863614285714326,0.570315965965792,-0.19841449376895826,0.44464425390356155,0.5359820000000006,0.49227116994139725,-18.20970235188949
ZTF18acuscgc,SN Ia,0.07,28.70630779955536,11,18.69408,23.927314799744636,4,19.280302250000002,25.20645736535121,4.095405099913478,-13.414093389433564,0.7150286666666664,1.0063014688216292,-0.7787146723577609,0.2065058363970034,18.692928,28.70630779955536,7,19.067184714285716,15.29811772861058,12.812742999754846,-11.668343985229573,0.3075980000000005,0.49304123497239305,-1.3730643827522357,0.8061591695222247,0.001152000000001152,0.8335211538460287,-18.691526273598313
ZTF18acuscrr,SN Ia,0.07,31.759201399981976,11,18.49042,28.92498840019107,5,18.929996399999997,14.912400287215199,8.185729100368917,-14.131231463405884,0.45343275000000016,1.2513289981867486,-0.07482050483408553,0.3946972735154101,18.52723,31.759201399981976,6,19.02130783333333,20.772016478272565,10.885567100252956,-8.967998287923331,0.3325195999999998,-0.29235391928395116,-1.2626466100191673,0.5214984100969073,-0.03680999999999912,0.9107593114796484,-18.895186273598313
ZTF18acvgjqv,SN IIn,0.091,422.83464120002463,36,19.00904,160.73072909982875,14,19.615354857142858,3.286025090706695,15.935092499945313,-1.3140611267648568,0.14023638461538496,0.4743681178076355,-1.3243626409276097,0.11005229766680788,18.850084,422.83464120002463,22,19.537673045454547,2.124670049925036,68.82748850015923,-0.6348884332369209,0.17869709523809515,0.5366664243974354,-0.9460690442304438,0.19442400520791908,0.15895599999999988,0.3801266817772247,-18.946283035132495
ZTF18acvwmpw,SN Ia,0.08,46.89685190003365,26,18.025705,39.93979170033708,12,18.707479916666664,23.91249683304413,10.997094899881631,-18.359938667027222,0.25066872727272743,1.2519599999323423,0.30378093178546983,0.37996096133338125,18.144382,46.89685190003365,14,18.619084,21.153596073268083,18.945740699768066,-11.71387667630324,0.18714307692307733,0.7566810085838847,-0.2616668746128852,0.6778170844094401,-0.1186770000000017,0.8516518717604672,-19.64986100848675
ZTF18acusrws,SN Ia,0.032,110.77468750020489,19,16.905193,110.77468750020489,9,17.98089588888889,83.27584811623571,16.003981499932706,-17.517469999612945,0.6363023749999996,1.2621848381843206,0.8015635688698111,0.16887055267781526,17.05799,87.70504629984498,10,18.184429699999995,61.77828179763639,2.9423611001111567,-16.574744697894754,0.34544644444444433,0.6383129918165292,-0.8380348226780727,0.03471292931763323,-0.15279699999999963,1.2630366458218343,-18.78067296512656
ZTF18acvwbos,SN Ia,0.03,109.88961800001562,37,17.431162,106.8926967997104,14,18.801426714285714,0.0,0.0,-9.516650501552126,0.3064250769230776,0.2701854083200369,-1.3481647468665074,0.0,17.086164,109.88961800001562,23,18.232946782608693,52.888182622167555,11.01659720018506,-13.904027609282442,0.16938186363636343,0.4346536341484138,-0.8740674528638688,0.11142167105916866,0.34499800000000036,0.97272789500183,-18.11456034712534
ZTF18acvguyi,SN Ia,0.045,81.81781250005588,58,17.346973,81.79143520025536,27,18.540326592592592,47.61691877241897,16.97820600029081,-16.5778673337613,0.21022119230769207,0.4909358350283245,-0.84482135859772,0.26195587243321766,17.425367,58.94202549988404,31,18.077904419354844,68.26866663799338,10.969247700180858,-17.589511455058936,0.13485560000000021,0.7838715237894913,-0.31354632546938843,0.22865567105536105,-0.07839400000000296,1.3876590515271023,-19.07920564240375
