ztf_id,label,redshift,dq_total_points,dq_g_frac,dq_r_frac,dq_span,dq_max_gap,dq_mean_gap,dq_frac_imputed,dq_log_n,dq_sampling_density,g_peak,g_duration,g_nobs,g_wmean,g_rise,g_time_to_peak,g_fall,g_stability,g_skew,g_kurt,g_asymmetry,r_peak,r_duration,r_nobs,r_wmean,r_rise,r_time_to_peak,r_fall,r_stability,r_skew,r_kurt,r_asymmetry,peak_color,duration_ratio,abs_mag_g
ZTF18abcrxoj,SN Ia,0.0309,27,0.3333333333333333,0.6666666666666666,75.8643403002061,14.996249999850988,2.917859242315619,0.0,1.4313637641589874,0.3558984351957339,16.985289,66.03525459999219,9,18.903313999999998,0.0,0.0,-22.311610766300696,0.33797137499999996,-1.2136349182619457,0.23436505701632138,0.0,16.933338,75.8643403002061,18,18.28446977777778,67.34632106152324,20.912916699890047,-27.100782128800486,0.2638188823529414,-0.5214782731547533,-1.069671885332005,0.38057097213710345,0.05195100000000252,0.8704386585144113,-18.624619470651197
ZTF18abcflnz,SN Ia,0.024,27,0.3333333333333333,0.6666666666666666,97.81430559977889,9.056770900264382,3.7620886769145727,0.0,1.4313637641589874,0.27603324313801636,16.24954,88.77347220014781,9,17.88000522222222,165.0253733830275,14.974398099817336,-41.033685305401235,0.63389075,0.055891390627160906,-1.6017396621937992,0.20290766899676158,16.453867,97.81430559977889,18,17.893105833333333,159.8577681625352,15.008888899814337,-29.706729730449407,0.33593382352941203,0.002885297609967344,-1.072541434425556,0.1812549166221485,-0.20432699999999926,0.9075714605936791,-18.81163228208506
ZTF18abdfazk,SN Ia,0.087,13,0.38461538461538464,0.6153846153846154,49.994455999694765,13.95621530013159,4.166204666641231,0.0,1.1139433523068367,0.26002883199847937,18.539438,21.98585639987141,5,18.963732200000003,23.2573962663859,12.033830999862403,-10.37543455096331,0.43945349999999994,1.2827238857848118,-0.031002995836435066,1.2091841123970115,18.706697,46.9061921001412,8,19.295624749999998,19.93342496434324,8.918761500157416,-6.477293255344776,0.3341005714285719,0.6179844430439655,-0.743080946577586,0.23478190968149407,-0.16725899999999783,0.46871970235684995,-19.318274336620117
ZTF18abdfwur,SN Ia,0.07,35,0.42857142857142855,0.5714285714285714,48.92987270001322,3.976006899960339,1.4391139029415654,0.0,1.5440680443502757,0.7153094432634921,18.413471,35.92965279985219,15,19.120828333333336,31.92743699176125,7.888622699771076,-13.181445495865535,0.2255792857142855,1.0432116232081066,-0.17442735177517443,0.2813242834380844,18.545078,48.87990740034729,20,19.17032265,13.89902468322708,14.889178300276399,-7.511439704370724,0.1421874210526315,0.20885565671570844,-0.9707919308895789,0.4380364497755167,-0.13160699999999892,0.7350597558537296,-18.97213527359831
ZTF18abdefet,SN Ia,0.075,14,0.35714285714285715,0.6428571428571429,42.99112269980833,8.973784700036049,3.3070094384467947,0.0,1.146128035678238,0.32564862513028575,18.870338,15.912384300027043,5,19.1115644,14.656125961523546,5.872731499839574,-7.597937459560262,0.18363750000000056,-0.7507762391832359,-0.6766181532664715,0.5849536449836108,18.680918,42.99112269980833,9,19.356902555555553,12.619714247896818,10.053391200024635,-7.8899169767098565,0.3200303750000004,0.575025482508303,-0.10386765597019698,0.30522415303830674,0.18942000000000192,0.3701318621320393,-18.66508439048553
ZTF18abdbuty,SN Ia,0.075,15,0.5333333333333333,0.4666666666666667,39.96189819974825,7.998229099903256,2.8544212999820178,0.0,1.1760912590556813,0.3753575449550216,18.24266,36.0234375,8,19.24596775,7.950044693656437,14.105960699729621,-20.038328775572126,0.3559051428571424,0.30162484280914653,-1.4163544186592067,0.643594188704952,18.19234,36.86984959989786,7,18.71823842857143,5.1319934103013924,10.889606500044465,-14.724025952552966,0.253032666666666,0.5136669013047429,-1.1266165465339544,0.4191495228967243,0.050319999999999254,0.9770432451153745,-19.292762390485528
ZTF18abdiwpt,SN Ia,0.073,35,0.4,0.6,67.81946759996936,7.955428299959749,1.9946902235285104,0.0,1.5440680443502757,0.5160760064712718,17.962704,47.05111109977588,14,19.133000857142857,15.177128364570304,16.966817199718207,-18.430268697375286,0.22140515384615392,-0.2958197869498208,-1.3410620112215554,0.5639759156749123,17.86917,67.81946759996936,21,18.78402814285714,28.138111640378952,19.94751159986481,-12.02862561119337,0.20345765,0.05192850170311989,-1.365868009471552,0.41668469948922177,0.09353399999999823,0.6937699861830992,-19.514026374129305
ZTF18abdkimx,SN Ia,0.08,22,0.45454545454545453,0.5454545454545454,47.04048610012978,5.876076400279999,2.240023147625228,0.0,1.3424226808222062,0.4676822419132974,18.489197,40.9765625,10,19.221144300000002,26.59946834213832,10.133402800187469,-10.86243176034066,0.34995533333333345,0.5377821057052399,-1.0336714697129148,0.3285461962656524,18.627623,43.85280090011656,12,19.18709475,12.839657265161767,9.861608800012618,-7.757483927619127,0.1785640000000002,0.6591896507906332,-0.5487539531107828,0.2901224755804449,-0.13842599999999905,0.9344115235269062,-19.186369008486746
ZTF18abdrmin,SN Ia,0.05154,15,0.4666666666666667,0.5333333333333333,61.92197920009494,14.981828700285405,4.4229985142924955,0.0,1.1760912590556813,0.2422403190881373,17.839153,40.94672460015863,7,19.133346000000003,54.47973829666946,11.95802089991048,-22.113928763793997,0.7778721666666671,-0.17175419848300483,-1.2392459156436049,0.4125062308256342,17.890312,52.922106500249356,8,18.66861675,20.961197599027212,3.024930600076914,-11.717155107459114,0.2966788571428565,0.4387515347457504,-1.4333987909594639,0.06062328269096408,-0.05115900000000195,0.773716832302692,-18.88168514460145
ZTF18abecbks,SN Ic,0.03048,27,0.4444444444444444,0.5555555555555556,75.85306710004807,8.924618100281805,2.917425657694156,0.0,1.4313637641589874,0.355951328433269,18.43128,75.7446297002025,12,19.593978666666665,39.40357865617294,2.9115277999080718,-4.845588814000438,0.2738616363636362,-0.33275120596634966,-1.6042911314248351,0.03997533709183272,17.907724,75.85306710004807,15,18.937616066666667,32.5742364917498,11.882291700225323,-8.922769716410754,0.24466328571428594,-0.2067462958922237,-1.3176772196077928,0.18574562565421474,0.5235559999999992,0.9985704282767822,-17.148910886864847
ZTF18abeajml,SN II,0.03651,51,0.35294117647058826,0.6470588235294118,76.9065161999315,12.925254600122571,1.5381303239986301,0.0,1.7075701760979363,0.6631427676091434,17.877586,65.95004629995674,18,19.308843333333336,4.727863640221761,2.9933448997326195,-10.19624205325512,0.2085521764705877,-0.27030713231432507,-1.5581648919371596,0.04754608855225003,17.882742,76.9065161999315,33,18.622688333333333,21.8337153735804,8.001701300032437,-7.770325740145059,0.08516903125000097,-0.20676418654689524,-1.16631836174088,0.11612688186822424,-0.005155999999999494,0.8575352201432247,-18.094589238275667
ZTF18abetehf,SN Ia,0.06487,17,0.5882352941176471,0.4117647058823529,47.01503479992971,9.047291699796915,2.9384396749956068,0.0,1.2304489213782739,0.3615864599982263,18.154612,37.944965300150216,10,18.9875541,31.206275635713446,13.949594900012016,-20.539646161909157,0.4700704444444443,0.8863421467245963,-0.3189364424342265,0.5813452623315902,18.271257,39.06216439977288,7,18.835518428571426,5.019331855270218,6.100115699693561,-11.175741285995963,0.26216383333333404,0.5664408871345851,-0.9976514629940723,0.18506482273593877,-0.11664499999999833,0.9713994573319352,-19.065723563178167
